'gene', 'gene_cat', 'gene_presence','gene_count','eff_binary','gene_presence_int','effector', 'busco', 'chrom','start', 'stop', 'loc_cat', 'l2f', 'padj', 'LCA', 'age_group', 'dnds', 'dup_type'
TR4_II5_T0000941,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2853717,2854305,core,NA,NA,hypocreales,2,0.4053,0
TR4_II5_T0001060,core,69.0,78.0,38,0,no_effector,no_busco,TR4_II5_Chr1,3071741,3072121,core,NA,NA,hypocreales,2,0.275,0
TR4_II5_T0000938,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2843790,2844867,core,-1.19129727506099,0.483847821555237,hypocreales,2,0.1092,0
TR4_II5_T0000937,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2842222,2843591,core,-0.689383258520242,0.752939185059395,ascomycota,1,NA,1
TR4_II5_T0000935,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2840778,2841236,core,-2.01522185198256,0.306013912462744,hypocreales,2,0.0697,1
TR4_II5_T0000934,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2835776,2840682,core,-1.20481840775584,0.00532721472913157,all_fungi,0,0.1135,1
TR4_II5_T0000933,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2833850,2835063,core,-1.81392555713634,0.239386479696045,all_fungi,0,0.0788,1
TR4_II5_T0000927,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2821262,2822638,core,1.8176800458601,0.0846260869157748,ascomycota,1,NA,1
TR4_II5_T0000925,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr1,2818906,2820154,core,5.07442058911383,1.89353346847445e-07,all_fungi,0,0.001,1
TR4_II5_T0000923,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2817666,2818602,core,NA,NA,hypocreales,2,NA,1
TR4_II5_T0000920,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,2805131,2811481,core,0.370172463165804,0.338868406345808,all_fungi,0,0.1128,1
TR4_II5_T0000919,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,2802168,2803329,core,-0.633778634135156,0.359816785428967,all_fungi,0,NA,1
TR4_II5_T0000917,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,2795454,2799050,core,-1.12579779574949,0.00873688326310802,all_fungi,0,0.1089,0
TR4_II5_T0000915,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2790783,2794704,core,0.180127671948165,0.706392181390048,all_fungi,0,0.038,1
TR4_II5_T0000913,softcore,68.0,68.0,0,68,no_effector,busco,TR4_II5_Chr1,2784238,2786765,core,0.143271685236371,0.869484955701052,all_fungi,0,0.1964,0
TR4_II5_T0000910,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,2777895,2782162,core,0.482419321193986,0.133673474360605,all_fungi,0,0.0873,1
TR4_II5_T0000907,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2773782,2774888,core,-1.5943054612778,0.0234005812581929,all_fungi,0,0.001,1
TR4_II5_T0000905,accessory,7.0,8.0,0,0,no_effector,no_busco,TR4_II5_Chr1,2769975,2772086,core,-0.562057285701159,0.43007054432917,all_fungi,0,0.2538,1
TR4_II5_T0005033,accessory,50.0,60.0,0,0,no_effector,no_busco,TR4_II5_Chr12,120462,122007,adaptive,1.37261611730844,0.286867853485865,all_fungi,0,0.001,1
TR4_II5_T0018707,accessory,20.0,27.0,0,0,no_effector,no_busco,TR4_II5_Chr9,345718,347710,core,-2.49055084966369,0.0667765098739564,all_fungi,0,NA,1
TR4_II5_T0018706,accessory,23.0,23.0,9,0,no_effector,no_busco,TR4_II5_Chr9,344395,344689,core,NA,NA,NA,NA,0.3886,0
TR4_II5_T0018704,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,339072,341010,core,5.5622961503957,3.02041380585864e-11,ascomycota,1,0.1499,1
TR4_II5_T0005000,accessory,46.0,53.0,0,0,no_effector,no_busco,TR4_II5_Chr11,2637679,2638683,core,4.75758393337571,NA,hypocreales,2,1.1217,0
TR4_II5_T0018681,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,277772,279089,core,0.386015844063321,0.871076579822674,all_fungi,0,0.1547,1
TR4_II5_T0018683,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,282026,283768,core,NA,NA,ascomycota,1,0.2091,1
TR4_II5_T0018684,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,283872,285417,core,NA,NA,ascomycota,1,0.1098,1
TR4_II5_T0018685,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,286407,287595,core,NA,NA,ascomycota,1,0.1635,1
TR4_II5_T0018686,core,69.0,69.0,33,0,no_effector,no_busco,TR4_II5_Chr9,289992,290571,core,NA,NA,ascomycota,1,0.1666,1
TR4_II5_T0018687,softcore,64.0,65.0,0,0,no_effector,no_busco,TR4_II5_Chr9,291174,291639,core,NA,NA,all_fungi,0,0.0476,1
TR4_II5_T0018688,accessory,50.0,50.0,0,0,no_effector,no_busco,TR4_II5_Chr9,292554,293415,core,NA,NA,ascomycota,1,1.0994,1
TR4_II5_T0018693,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr9,304422,305620,core,4.10984762698184,NA,all_fungi,0,0.1239,1
TR4_II5_T0018695,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,308366,309983,core,0.0908122831825506,0.975073684691808,all_fungi,0,0.2147,1
TR4_II5_T0018698,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,313854,316061,core,5.98123271918028,5.20975192088392e-05,all_fungi,0,0.001,1
TR4_II5_T0018699,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,317362,319206,core,6.43572709806562,1.54061510090157e-05,all_fungi,0,0.05655,1
TR4_II5_T0018700,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,321843,322884,core,1.38434727076299,0.504323211048359,ascomycota,1,0.194,0
TR4_II5_T0018678,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,270272,271130,subtelomere,2.82278748456433,NA,ascomycota,1,0.2791,1
TR4_II5_T0018677,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,267012,268002,subtelomere,NA,NA,ascomycota,1,0.3321,1
TR4_II5_T0018674,softcore,65.0,76.0,0,0,no_effector,no_busco,TR4_II5_Chr9,257662,259220,subtelomere,1.23479877360661,0.5820074739115,ascomycota,1,NA,1
TR4_II5_T0018671,accessory,48.0,48.0,4,0,no_effector,no_busco,TR4_II5_Chr9,256232,257440,subtelomere,-0.327717990592689,0.891391347123823,hypocreales,2,0.8504,1
TR4_II5_T0015625,accessory,38.0,59.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3956363,3957097,core,NA,NA,ascomycota,1,NA,1
TR4_II5_T0019701,accessory,21.0,21.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2501100,2502462,core,NA,NA,all_fungi,0,0.3639,1
TR4_II5_T0009945,core,69.0,72.0,72,0,effector,no_busco,TR4_II5_Chr3,4731455,4731948,core,NA,NA,hypocreales,2,0.171,1
TR4_II5_T0018669,softcore,62.0,62.0,0,0,no_effector,no_busco,TR4_II5_Chr9,250775,251671,subtelomere,NA,NA,hypocreales,2,0.001,0
TR4_II5_T0018668,softcore,64.0,64.0,64,0,effector,no_busco,TR4_II5_Chr9,246851,248883,subtelomere,4.77462498984817,2.07064210573422e-16,all_fungi,0,0.8111,1
TR4_II5_T0005310,accessory,3.0,3.0,0,0,no_effector,no_busco,TR4_II5_Chr2,137504,139888,subtelomere,-0.457615559576006,0.868580287399892,ascomycota,1,0.1554,1
TR4_II5_T0013098,core,69.0,69.0,68,0,effector,no_busco,TR4_II5_Chr5,2289153,2290388,core,5.06871919968671,1.55905077855898e-07,all_fungi,0,0.2612,1
TR4_II5_T0013097,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2285917,2286181,core,-0.737224853676783,0.751617019459719,FusOx,3,0.7309,0
TR4_II5_T0013092,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr5,2267098,2268541,core,-2.1565706391263,0.00659158282475701,all_fungi,0,0.4838,0
TR4_II5_T0013090,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2264041,2264616,core,-1.26545193831899,0.0833030821690033,ascomycota,1,0.001,1
TR4_II5_T0013080,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2246633,2248163,core,2.47702378260503,NA,hypocreales,2,NA,0
TR4_II5_T0013079,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2246323,2246587,core,NA,NA,FusOx,3,0.6126,0
TR4_II5_T0013078,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr5,2243440,2245027,core,-0.0509469607044548,0.959290050064235,all_fungi,0,0.001,0
TR4_II5_T0013077,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr5,2239298,2243030,core,-0.266420153410527,0.633440280548003,all_fungi,0,0.40705,0
TR4_II5_T0013074,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr5,2233206,2233929,core,1.43668063527717,0.000459635677581897,all_fungi,0,0.001,0
TR4_II5_T0013073,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2231664,2232995,core,-0.0211292720560192,0.989287461773993,all_fungi,0,0.2629,1
TR4_II5_T0013072,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2230147,2231369,core,-0.906572191566476,0.603310872739481,all_fungi,0,0.001,1
TR4_II5_T0013070,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr5,2224152,2226424,core,0.174956330050217,0.770325776347982,all_fungi,0,0.001,1
TR4_II5_T0013066,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr5,2207795,2211635,core,-0.215138879191423,0.811022290268215,all_fungi,0,NA,1
TR4_II5_T0013065,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2205864,2208178,core,0.972672698448153,0.572653049291068,all_fungi,0,0.2975,1
TR4_II5_T0013060,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2198046,2198829,core,-0.166638604860865,0.948057107690605,hypocreales,2,NA,1
TR4_II5_T0013051,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2182501,2183920,core,3.76059283684534,NA,ascomycota,1,0.5937,1
TR4_II5_T0013049,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr5,2174194,2175805,core,-1.34164442562852,0.00301126740697501,ascomycota,1,0.1498,1
TR4_II5_T0013048,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2171802,2173888,core,-0.931048290744358,0.648890300068013,all_fungi,0,0.2595,1
TR4_II5_T0013047,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr5,2169791,2171265,core,-1.08341684095885,0.596271573282001,all_fungi,0,NA,1
TR4_II5_T0002561,softcore,59.0,59.0,0,0,no_effector,no_busco,TR4_II5_Chr1,6578869,6580379,core,4.22241487979622,NA,all_fungi,0,NA,1
TR4_II5_T0017657,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr8,993375,994500,core,-0.325895470390543,0.67367076666118,ascomycota,1,0.001,1
TR4_II5_T0017656,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,989753,990264,core,0.520266662838708,0.820906778346697,hypocreales,2,0.7382,1
TR4_II5_T0017653,core,69.0,69.0,69,69,effector,busco,TR4_II5_Chr8,983990,984809,core,-0.349044753603152,0.775704555466408,hypocreales,2,0.001,0
TR4_II5_T0017650,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr8,973891,974797,core,-0.0234236129558569,0.984793587734512,all_fungi,0,0.001,1
TR4_II5_T0017646,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,965510,967896,core,1.84951493010306,0.224953960108949,all_fungi,0,0.1029,1
TR4_II5_T0017645,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,963558,964802,core,2.28571380896237,0.108511716758847,all_fungi,0,0.04575,1
TR4_II5_T0017643,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,959806,963198,core,2.77662357700108,2.34823879756297e-06,all_fungi,0,0.001,1
TR4_II5_T0017644,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,961864,963190,core,-0.833265182146774,0.637417368676974,all_fungi,0,0.24715,1
TR4_II5_T0017641,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr8,956455,958705,core,2.80191103422289,NA,all_fungi,0,0.4396,1
TR4_II5_T0017640,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,953943,956271,core,2.70582722558246,0.00988112802967254,ascomycota,1,0.0877,1
TR4_II5_T0017639,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,952699,953677,core,0.542928340049999,0.729842021126331,hypocreales,2,0.2598,0
TR4_II5_T0017638,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr8,950976,951759,core,4.03629694565267,6.09602075798321e-18,ascomycota,1,0.0482,1
TR4_II5_T0017637,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,949350,950301,core,3.52270822435333,NA,ascomycota,1,0.2691,1
TR4_II5_T0017634,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,943816,945378,core,4.58417283747596,1.20781035931452e-17,all_fungi,0,0.5283,1
TR4_II5_T0017631,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,935501,937881,core,-1.25693083985407,0.00102686233331188,all_fungi,0,0.0502,1
TR4_II5_T0017629,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,928538,931187,core,-0.44118847735202,0.585132811691677,all_fungi,0,0.1515,1
TR4_II5_T0017627,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,924263,926124,core,3.68731650101605,NA,all_fungi,0,0.3237,1
TR4_II5_T0017624,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr8,921189,923807,core,1.5681700011692,0.0307588846973542,all_fungi,0,0.0287,1
TR4_II5_T0017622,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr8,914944,918828,core,1.01212147597473,2.21392689799964e-08,all_fungi,0,0.001,0
TR4_II5_T0017621,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr8,904562,907647,core,0.601838844472004,0.167930090322797,all_fungi,0,NA,0
TR4_II5_T0017618,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,901881,902934,core,-0.630896633535907,0.634191433806135,all_fungi,0,0.3032,1
TR4_II5_T0017615,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr8,898509,899491,core,3.29031475844498,NA,hypocreales,2,1.1571,1
TR4_II5_T0017614,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,895898,896972,core,2.54170264780049,NA,ascomycota,1,0.68205,0
TR4_II5_T0017611,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,887833,888706,core,NA,NA,ascomycota,1,NA,3
TR4_II5_T0017610,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,886480,887245,core,NA,NA,hypocreales,2,0.607,2
TR4_II5_T0017609,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,884605,885540,core,1.90681548897675,0.217129591792764,ascomycota,1,0.3252,2
TR4_II5_T0017607,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr8,879997,880971,core,3.53318574596769,0.00013998227713471,all_fungi,0,0.001,1
TR4_II5_T0017605,accessory,24.0,24.0,0,0,no_effector,no_busco,TR4_II5_Chr8,878701,879907,core,-0.275484120897368,0.691335300130946,all_fungi,0,0.1748,0
TR4_II5_T0017602,accessory,9.0,9.0,0,0,no_effector,no_busco,TR4_II5_Chr8,874959,875750,core,4.31042813562178,0.00369362007686086,all_fungi,0,0.47595,1
TR4_II5_T0011734,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3896837,3899927,core,-0.495828267038012,0.434343833215256,all_fungi,0,0.0455,0
TR4_II5_T0011735,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3900512,3902374,core,0.116855763184853,0.957291351323963,ascomycota,1,NA,0
TR4_II5_T0011736,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3903127,3905209,core,1.17804088911982,0.066417059608601,all_fungi,0,0.001,1
TR4_II5_T0011739,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3909010,3911545,core,0.611385220852607,0.361421738059888,all_fungi,0,0.2555,1
TR4_II5_T0011741,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3917656,3918883,core,-1.0720775782501,0.344304675498511,ascomycota,1,0.6972,0
TR4_II5_T0011743,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3920083,3923052,core,0.888333786306017,0.00482669999833769,ascomycota,1,0.1046,1
TR4_II5_T0011747,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3933050,3935291,core,-0.208454544178027,0.609934043486206,all_fungi,0,0.0299,1
TR4_II5_T0011748,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3935340,3937860,core,-0.280483881382002,0.723334845132304,all_fungi,0,0.0159,0
TR4_II5_T0011750,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3939330,3940455,core,1.35974071867591,0.0793473433516184,all_fungi,0,0.001,1
TR4_II5_T0011753,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3950875,3954988,core,0.0579872374367392,0.957291351323963,ascomycota,1,0.1697,0
TR4_II5_T0011755,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3955402,3956484,core,-2.00160107323507,0.000700322973710043,all_fungi,0,0.001,1
TR4_II5_T0011757,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr4,3960443,3964350,core,0.863668194640767,0.176131853224287,all_fungi,0,0.0179,1
TR4_II5_T0011760,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3967109,3970626,core,1.20747292465351,1.2064277574358e-06,all_fungi,0,0.001,1
TR4_II5_T0011769,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3988369,3989948,core,0.302928718729865,0.766932493865948,ascomycota,1,0.0394,0
TR4_II5_T0011770,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3990121,3991479,core,0.418318264096598,0.844919178544849,ascomycota,1,0.0783,1
TR4_II5_T0011771,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3993547,3997156,core,0.244263761941059,0.845895268444533,all_fungi,0,NA,1
TR4_II5_T0011776,softcore,68.0,68.0,0,68,no_effector,busco,TR4_II5_Chr4,4008100,4009226,core,0.264440390457435,0.913965932140006,all_fungi,0,0.11,0
TR4_II5_T0011779,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4011980,4012943,core,0.723946137156764,0.692207104143615,all_fungi,0,0.1218,1
TR4_II5_T0010136,accessory,47.0,52.0,0,0,no_effector,no_busco,TR4_II5_Chr3,5232302,5234780,core,7.27612948879647,1.09653241730049e-61,all_fungi,0,0.0709,1
TR4_II5_T0006577,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3024799,3027716,core,0.106540366416635,0.910667344865859,all_fungi,0,0.2486,0
TR4_II5_T0006581,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3040184,3043051,core,-0.959728807026664,0.0990053893419717,all_fungi,0,0.0851,0
TR4_II5_T0006584,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3045337,3048622,core,-1.31234475748229,0.00624870793283036,all_fungi,0,0.0315,1
TR4_II5_T0006590,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3061444,3062427,core,-1.31004586464516,0.310737930121343,all_fungi,0,0.3558,1
TR4_II5_T0006595,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,3076010,3079739,core,0.357312802711552,0.433621099390677,ascomycota,1,0.226,0
TR4_II5_T0006598,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3085247,3087460,core,1.49643752338981,0.000137665755491383,all_fungi,0,0.0472,1
TR4_II5_T0006599,core,69.0,69.0,0,68,no_effector,busco,TR4_II5_Chr2,3087442,3090074,core,0.108988983707847,0.943342200084704,all_fungi,0,0.1277,1
TR4_II5_T0006602,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,3091805,3095194,core,-1.79681915746961,0.33112194046395,all_fungi,0,0.21145,1
TR4_II5_T0006604,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3096882,3099324,core,-0.969498263939193,0.0285978710240265,ascomycota,1,0.2137,1
TR4_II5_T0006611,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3112904,3114491,core,-2.37140734218739,0.0249127723068543,all_fungi,0,0.5305,1
TR4_II5_T0006613,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,3118201,3120136,core,0.497924668702352,0.835588750834089,all_fungi,0,0.001,1
TR4_II5_T0006614,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,3121728,3122313,core,5.37227813731015,0.000252099963018345,ascomycota,1,0.342,0
TR4_II5_T0006615,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,3123605,3128446,core,0.995689382205331,0.441697431430508,all_fungi,0,0.0895,1
TR4_II5_T0006616,core,69.0,73.0,0,0,no_effector,no_busco,TR4_II5_Chr2,3128638,3130634,core,-2.06846493997164,0.241040817800886,ascomycota,1,NA,1
TR4_II5_T0006621,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,3141728,3145709,core,-0.353782493072794,0.647482270223672,ascomycota,1,0.1635,1
TR4_II5_T0001459,core,69.0,78.0,0,0,no_effector,no_busco,TR4_II5_Chr1,3962360,3973207,core,-1.42753931438739,0.0747019429336694,all_fungi,0,NA,1
TR4_II5_T0001461,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,3974068,3975184,core,-0.273827750759484,0.896651346889835,hypocreales,2,0.7623,1
TR4_II5_T0001462,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr1,3976115,3977217,core,1.40054964831829,0.107188949166084,all_fungi,0,0.1223,1
TR4_II5_T0001463,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,3977959,3978891,core,3.64784836924336,NA,all_fungi,0,0.5097,1
TR4_II5_T0001464,core,69.0,70.0,0,69,no_effector,busco,TR4_II5_Chr1,3978938,3984528,core,-0.0549498930092186,0.900105747188786,all_fungi,0,0.001,0
TR4_II5_T0001468,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,3986979,3991340,core,-0.556262472697315,0.364057578285319,all_fungi,0,0.0185,1
TR4_II5_T0001470,core,69.0,69.0,0,68,no_effector,busco,TR4_II5_Chr1,3997032,4001698,core,0.180674360293647,0.759152964294166,all_fungi,0,0.1717,1
TR4_II5_T0001471,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4003338,4007901,core,-0.655192370918107,0.318948571109148,all_fungi,0,0.001,0
TR4_II5_T0001473,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,4012752,4014348,core,0.2127198107252,0.85719875798875,all_fungi,0,0.442,0
TR4_II5_T0001474,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr1,4015463,4016680,core,1.27224544770657,0.531577327266074,ascomycota,1,0.1559,1
TR4_II5_T0001475,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4017534,4020059,core,0.430164448383602,0.548662824390874,all_fungi,0,0.0388,0
TR4_II5_T0001480,softcore,68.0,68.0,0,68,no_effector,busco,TR4_II5_Chr1,4034929,4036219,core,-1.44743764807919,0.0780468789357216,all_fungi,0,0.0716,1
TR4_II5_T0001482,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,4036387,4038445,core,-0.474790603411938,0.550126817337091,all_fungi,0,0.2053,1
TR4_II5_T0001485,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4042315,4045607,core,2.54706588919787,1.00242178329247e-46,all_fungi,0,0.0212,1
TR4_II5_T0001489,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4050062,4051586,core,-0.727673219783485,0.186522577653344,all_fungi,0,0.0804,0
TR4_II5_T0001490,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4051866,4053437,core,0.887986010328947,0.0176786823013926,all_fungi,0,0.001,0
TR4_II5_T0001492,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr1,4055522,4057858,core,0.0860080022485986,0.947271865230548,all_fungi,0,0.0571,1
TR4_II5_T0001497,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4065607,4068338,core,-1.85102889571289,0.21799795561205,all_fungi,0,0.0465,1
TR4_II5_T0001498,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,4069151,4070138,core,-0.485757677848228,0.802152346882742,all_fungi,0,NA,1
TR4_II5_T0001499,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,4070750,4073915,core,-0.11585763689589,0.907283047801223,all_fungi,0,0.1917,0
TR4_II5_T0001503,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,4082028,4083595,core,0.711257756034896,0.764868996966884,ascomycota,1,0.4927,1
TR4_II5_T0001505,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr1,4087684,4089608,core,0.0830441492982679,0.889609708878755,all_fungi,0,0.001,1
TR4_II5_T0001507,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,4090635,4091556,core,0.988825916205774,0.649427908724125,hypocreales,2,1.52455,1
TR4_II5_T0013816,accessory,2.0,4.0,0,0,no_effector,no_busco,TR4_II5_Chr5,3997803,3998664,core,4.32514324331856,NA,hypocreales,2,0.5183,3
TR4_II5_T0008218,accessory,52.0,52.0,0,0,no_effector,no_busco,TR4_II5_Chr3,592037,593378,core,4.06758061591683,NA,hypocreales,2,0.2643,0
TR4_II5_T0008220,accessory,24.0,24.0,0,0,no_effector,no_busco,TR4_II5_Chr3,594885,595987,core,3.16875280306988,NA,all_fungi,0,0.2493,1
TR4_II5_T0017249,accessory,52.0,52.0,3,0,no_effector,no_busco,TR4_II5_Chr8,14653,15341,subtelomere,NA,NA,all_fungi,0,0.4677,1
TR4_II5_T0017252,accessory,40.0,40.0,0,0,no_effector,no_busco,TR4_II5_Chr8,18011,20630,subtelomere,NA,NA,all_fungi,0,0.1417,1
TR4_II5_T0017253,accessory,9.0,9.0,0,0,no_effector,no_busco,TR4_II5_Chr8,21907,22411,subtelomere,NA,NA,FusOx,3,0.5379,0
TR4_II5_T0017256,accessory,45.0,46.0,0,0,no_effector,no_busco,TR4_II5_Chr8,37975,41070,subtelomere,5.27965961103409,NA,ascomycota,1,NA,1
TR4_II5_T0017257,accessory,55.0,55.0,0,0,no_effector,no_busco,TR4_II5_Chr8,44911,46033,subtelomere,NA,NA,all_fungi,0,0.1573,1
TR4_II5_T0017259,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr8,49253,51484,subtelomere,NA,NA,all_fungi,0,NA,1
